"","id","tax","var","x","sign","lab","tax_level","lfc","order"
"1733","g__Lachnospira27","g__Lachnospira","CD4+ vs. CD8+",0.340047030893154,"-","- Lachnospira","Genus",-0.000363111550368193,722
"1734","g__Anaerostipes14","g__Anaerostipes","CD4+ vs. CD8+",0.320407709413641,"+","+ Anaerostipes","Genus",0.000118945608799803,647
"1735","g__Dorea35","g__Dorea","CD4+ vs. CD8+",0.331552182262634,"+","+ Dorea","Genus",0.000224646817973004,85
"1736","g__Blautia26","g__Blautia","CD4+ vs. CD8+",0.324222252863553,"-","- Blautia","Genus",-0.000160049049340229,535
"1737","s__flavefaciens6","g__Ruminococcus","CD4+ vs. CD8+",0.321459987320634,"+","+ Ruminococcus","Genus",0.000237295030297095,1351
"1738","g__Roseburia17","g__Roseburia","CD4+ vs. CD8+",0.3249708054333,"+","+ Roseburia","Genus",0.000167609603377161,390
"1739","g__Shuttleworthia3","g__Shuttleworthia","CD4+ vs. CD8+",0.32387021940234,"-","- Shuttleworthia","Genus",-0.00153368774726658,308
"1740","g__Lachnobacterium4","g__Lachnobacterium","CD4+ vs. CD8+",0.313444840154317,"-","- Lachnobacterium","Genus",-7.76093938049932e-05,301
"1741","g__[Ruminococcus]7","g__[Ruminococcus]","CD4+ vs. CD8+",0.369804388502812,"+","+ [Ruminococcus]","Genus",0.000759366198443709,603
"1742","s__ramosum3","g__Clostridium","CD4+ vs. CD8+",0.353933669588037,"-","- Clostridium","Genus",-0.000500270115299064,2687
"1743","s__indoligenes1","g__Moryella","CD4+ vs. CD8+",0.31827960749226,"-","- Moryella","Genus",-0.00149607309055068,214
"1744","s__muciniphila2","g__Akkermansia","Th1 vs. Naive CD4+",0.340628167321809,"+","+ Akkermansia","Genus",0.00102904653349574,4025
"1745","g__[Prevotella]8","g__[Prevotella]","Th1 vs. Naive CD4+",0.333935485064613,"-","- [Prevotella]","Genus",-0.0162922171664747,4000
"1746","s__copri5","g__Prevotella","Th1 vs. Naive CD4+",0.321750913880352,"-","- Prevotella","Genus",-0.000154000834983862,3894
"1747","g__Paraprevotella9","g__Paraprevotella","Th1 vs. Naive CD4+",0.322605295539252,"+","+ Paraprevotella","Genus",0.000936798099521879,3840
"1748","g__Porphyromonas27","g__Porphyromonas","Th1 vs. Naive CD4+",0.321476828409921,"+","+ Porphyromonas","Genus",0.000275163137966225,3643
"1749","g__Butyricimonas21","g__Butyricimonas","Th1 vs. Naive CD4+",0.338296253826775,"-","- Butyricimonas","Genus",-0.00156360526009123,3789
"1750","g__Odoribacter6","g__Odoribacter","Th1 vs. Naive CD4+",0.327021932755483,"-","- Odoribacter","Genus",-0.000208794442683381,3781
"1751","s__distasonis3","g__Parabacteroides","Th1 vs. Naive CD4+",0.324249139145652,"+","+ Parabacteroides","Genus",0.000122624500534862,3767
"1752","s__mizutaii2","g__Sphingobacterium","Th1 vs. Naive CD4+",0.344884254190323,"-","- Sphingobacterium","Genus",-0.0324504711437577,3623
"1753","g__Chryseobacterium4","g__Chryseobacterium","Th1 vs. Naive CD4+",0.343336870771329,"+","+ Chryseobacterium","Genus",0.0433114213663168,3590
"1754","s__massiliensis1","g__Alistipes","Th1 vs. Naive CD4+",0.336342767999008,"-","- Alistipes","Genus",-0.00029667199706301,3544
"1755","g__Bacteroides71","g__Bacteroides","Th1 vs. Naive CD4+",0.330647838518701,"+","+ Bacteroides","Genus",0.000166105407298291,3444
"1756","g__Bilophila1","g__Bilophila","Th1 vs. Naive CD4+",0.315260719951377,"-","- Bilophila","Genus",-2.74817178631087e-05,3409
"1757","g__Desulfovibrio11","g__Desulfovibrio","Th1 vs. Naive CD4+",0.320684275273289,"+","+ Desulfovibrio","Genus",0.000409855036498815,3381
"1758","g__Sphingomonas1","g__Sphingomonas","Th1 vs. Naive CD4+",0.317185170493464,"-","- Sphingomonas","Genus",-0.00119164923977718,3354
"1759","s__diminuta4","g__Brevundimonas","Th1 vs. Naive CD4+",0.316082497936095,"-","- Brevundimonas","Genus",-0.000647664433370391,3311
"1760","s__acidaminiphila2","g__Stenotrophomonas","Th1 vs. Naive CD4+",0.334681368269039,"+","+ Stenotrophomonas","Genus",0.0128251335178131,3283
"1761","g__Pseudoxanthomonas1","g__Pseudoxanthomonas","Th1 vs. Naive CD4+",0.315105623193346,"+","+ Pseudoxanthomonas","Genus",0.000952097173664486,3281
"1762","s__fragi1","g__Pseudomonas","Th1 vs. Naive CD4+",0.314517312365532,"-","- Pseudomonas","Genus",-0.000249454763800881,3264
"1763","g__Achromobacter2","g__Achromobacter","Th1 vs. Naive CD4+",0.315742927935288,"-","- Achromobacter","Genus",-0.000780322963505406,3233
"1764","g__Sutterella31","g__Sutterella","Th1 vs. Naive CD4+",0.317976010742246,"+","+ Sutterella","Genus",6.24423960437433e-05,3187
"1765","g__Oxalobacter1","g__Oxalobacter","Th1 vs. Naive CD4+",0.315417704537572,"-","- Oxalobacter","Genus",-0.00018526054984675,3208
"1766","s__bryophila1","g__Burkholderia","Th1 vs. Naive CD4+",0.313319333246936,"+","+ Burkholderia","Genus",7.26627169849653e-06,3152
"1767","g__Succinivibrio1","g__Succinivibrio","Th1 vs. Naive CD4+",0.590011725794129,"+","+ Succinivibrio","Genus",1.0165814010387,3139
"1768","s__marcescens2","g__Serratia","Th1 vs. Naive CD4+",0.318825147163165,"-","- Serratia","Genus",-0.00466516205952989,3113
"1769","s__influenzae1","g__Haemophilus","Th1 vs. Naive CD4+",0.318610122458081,"-","- Haemophilus","Genus",-0.00019656901327478,3095
"1770","g__Acinetobacter3","g__Acinetobacter","Th1 vs. Naive CD4+",0.319041789521525,"-","- Acinetobacter","Genus",-0.00213335038037196,3078
"1771","g__Methanobrevibacter2","g__Methanobrevibacter","Th1 vs. Naive CD4+",0.332564956545484,"+","+ Methanobrevibacter","Genus",0.00421855581218623,3043
"1772","g__Holdemania2","g__Holdemania","Th1 vs. Naive CD4+",0.350777855026248,"+","+ Holdemania","Genus",0.000407199763123603,3008
"1773","g__cc_1154","g__cc_115","Th1 vs. Naive CD4+",0.313446058977496,"+","+ cc_115","Genus",6.64199351029389e-06,2989
"1774","s__biforme11","g__[Eubacterium]","Th1 vs. Naive CD4+",0.397197072013186,"-","- [Eubacterium]","Genus",-0.0032447806220384,2978
"1775","g__SMB532","g__SMB53","Th1 vs. Naive CD4+",0.322909828912129,"-","- SMB53","Genus",-0.000970464353638168,2954
"1776","g__Peptostreptococcus1","g__Peptostreptococcus","Th1 vs. Naive CD4+",0.317573668112441,"+","+ Peptostreptococcus","Genus",0.000610362512628507,2947
"1777","g__Peptoniphilus15","g__Peptoniphilus","Th1 vs. Naive CD4+",0.328953614190074,"+","+ Peptoniphilus","Genus",0.000649082057616428,2923
"1778","g__Anaerococcus36","g__Anaerococcus","Th1 vs. Naive CD4+",0.327950083402904,"+","+ Anaerococcus","Genus",0.000456767642871471,2869
"1779","g__1-683","g__1-68","Th1 vs. Naive CD4+",0.316257465337256,"-","- 1-68","Genus",-0.000105780115015265,2859
"1780","g__Finegoldia1","g__Finegoldia","Th1 vs. Naive CD4+",0.313575046858695,"+","+ Finegoldia","Genus",5.34314164586412e-06,2856
"1781","g__Gallicola3","g__Gallicola","Th1 vs. Naive CD4+",0.318182858224726,"-","- Gallicola","Genus",-0.00202976265603579,2848
"1782","g__Parvimonas2","g__Parvimonas","Th1 vs. Naive CD4+",0.326157408368361,"+","+ Parvimonas","Genus",0.00567575950875351,2845
"1783","g__ph24","g__ph2","Th1 vs. Naive CD4+",0.317772931075781,"-","- ph2","Genus",-0.000213121308200403,2839
"1784","g__Mogibacterium2","g__Mogibacterium","Th1 vs. Naive CD4+",0.315910640102923,"-","- Mogibacterium","Genus",-9.74564191327641e-05,2829
"1785","g__Lactococcus2","g__Lactococcus","Th1 vs. Naive CD4+",0.320943137669516,"+","+ Lactococcus","Genus",0.000234486354186789,2753
"1786","g__Streptococcus14","g__Streptococcus","Th1 vs. Naive CD4+",0.322312568246488,"+","+ Streptococcus","Genus",0.000135632870510587,2729
"1787","g__Catenibacterium14","g__Catenibacterium","Th1 vs. Naive CD4+",0.316995316214992,"-","- Catenibacterium","Genus",-0.000268483245355763,2707
"1788","s__ramosum3","g__Clostridium","Th1 vs. Naive CD4+",0.316619229384211,"-","- Clostridium","Genus",-3.65106484731761e-05,2687
"1789","g__Coprobacillus4","g__Coprobacillus","Th1 vs. Naive CD4+",0.348587423751549,"+","+ Coprobacillus","Genus",0.00172320687702582,2679
"1790","g__Fusobacterium5","g__Fusobacterium","Th1 vs. Naive CD4+",0.314104333836039,"+","+ Fusobacterium","Genus",0.000144069946652076,2662
"1791","g__Sneathia3","g__Sneathia","Th1 vs. Naive CD4+",0.31737883666873,"+","+ Sneathia","Genus",0.00177010523822449,2642
"1792","s__aerofaciens3","g__Collinsella","Th1 vs. Naive CD4+",0.385505348132121,"+","+ Collinsella","Genus",0.000969291971106527,2619
"1793","s__vaginae1","g__Atopobium","Th1 vs. Naive CD4+",0.341949329790236,"+","+ Atopobium","Genus",0.011420735555839,2594
"1794","g__Adlercreutzia5","g__Adlercreutzia","Th1 vs. Naive CD4+",0.36262819693421,"-","- Adlercreutzia","Genus",-0.0023181936223317,2572
"1795","g__Slackia2","g__Slackia","Th1 vs. Naive CD4+",0.320183518393738,"-","- Slackia","Genus",-0.000430233232216271,2562
"1796","s__lenta6","g__Eggerthella","Th1 vs. Naive CD4+",0.314659914186335,"-","- Eggerthella","Genus",-2.8690761872929e-05,2548
"1797","g__Acidaminococcus3","g__Acidaminococcus","Th1 vs. Naive CD4+",0.319260952831862,"-","- Acidaminococcus","Genus",-0.000474640453717015,2462
"1798","g__Phascolarctobacterium19","g__Phascolarctobacterium","Th1 vs. Naive CD4+",0.33192843411339,"-","- Phascolarctobacterium","Genus",-0.000366092432520559,2456
"1799","g__Dialister8","g__Dialister","Th1 vs. Naive CD4+",0.371232919456419,"+","+ Dialister","Genus",0.00278499481542788,2442
"1800","s__parvula2","g__Veillonella","Th1 vs. Naive CD4+",0.314805289631952,"-","- Veillonella","Genus",-6.66467530739148e-05,2406
"1801","g__Megasphaera4","g__Megasphaera","Th1 vs. Naive CD4+",0.319945347385148,"-","- Megasphaera","Genus",-0.000414369650724902,2399
"1802","g__Megamonas2","g__Megamonas","Th1 vs. Naive CD4+",0.313836644945278,"-","- Megamonas","Genus",-0.000172233607446971,2383
"1803","s__helveticus5","g__Lactobacillus","Th1 vs. Naive CD4+",0.359115393227543,"-","- Lactobacillus","Genus",-0.00773530695680822,2333
"1804","g__Weissella1","g__Weissella","Th1 vs. Naive CD4+",0.316805107404541,"-","- Weissella","Genus",-0.000726142144071017,2321
"1805","g__Turicibacter3","g__Turicibacter","Th1 vs. Naive CD4+",0.356006920366532,"-","- Turicibacter","Genus",-0.00385525436600476,2312
"1806","g__Enterococcus1","g__Enterococcus","Th1 vs. Naive CD4+",0.324614904842607,"-","- Enterococcus","Genus",-0.000993511947707188,2283
"1807","g__Bacillus3","g__Bacillus","Th1 vs. Naive CD4+",0.315578432775761,"-","- Bacillus","Genus",-0.000734707871223153,2274
"1808","g__Facklamia3","g__Facklamia","Th1 vs. Naive CD4+",0.314239668065946,"-","- Facklamia","Genus",-0.000313264751915744,2266
"1809","g__Corynebacterium6","g__Corynebacterium","Th1 vs. Naive CD4+",0.319486510636687,"-","- Corynebacterium","Genus",-0.000157671400319353,2149
"1810","g__Brevibacterium2","g__Brevibacterium","Th1 vs. Naive CD4+",0.507099561494072,"+","+ Brevibacterium","Genus",0.430683102456757,2124
"1811","g__Bifidobacterium1","g__Bifidobacterium","Th1 vs. Naive CD4+",0.35328226370997,"+","+ Bifidobacterium","Genus",0.000450630967846724,2108
"1812","g__Gardnerella2","g__Gardnerella","Th1 vs. Naive CD4+",0.328438179660331,"+","+ Gardnerella","Genus",0.00629215335077716,2096
"1813","g__Mobiluncus1","g__Mobiluncus","Th1 vs. Naive CD4+",0.319713736483095,"+","+ Mobiluncus","Genus",0.0014864595271106,2091
"1814","g__Varibaculum2","g__Varibaculum","Th1 vs. Naive CD4+",0.32535973934975,"+","+ Varibaculum","Genus",0.00105618026109781,2088
"1815","g__Actinomyces6","g__Actinomyces","Th1 vs. Naive CD4+",0.314377176420826,"-","- Actinomyces","Genus",-2.74807698612836e-05,2081
"1816","s__mucilaginosa4","g__Rothia","Th1 vs. Naive CD4+",0.313706064509951,"+","+ Rothia","Genus",5.93424496517881e-05,2072
"1817","g__WAL_1855D3","g__WAL_1855D","Th1 vs. Naive CD4+",0.321207371887927,"+","+ WAL_1855D","Genus",0.000266864676220867,2060
"1818","g__Dehalobacterium10","g__Dehalobacterium","Th1 vs. Naive CD4+",0.314953991354139,"-","- Dehalobacterium","Genus",-0.000111295066069467,2038
"1819","g__Campylobacter1","g__Campylobacter","Th1 vs. Naive CD4+",0.32203040658657,"-","- Campylobacter","Genus",-0.000526573666151968,2036
"1820","g__Peptococcus2","g__Peptococcus","Th1 vs. Naive CD4+",0.320429792014538,"+","+ Peptococcus","Genus",0.00149281200781979,2027
"1821","g__rc4-42","g__rc4-4","Th1 vs. Naive CD4+",0.316436719891821,"-","- rc4-4","Genus",-0.000169468104435047,2020
"1822","g__Pseudoramibacter_Eubacterium2","g__Pseudoramibacter_Eubacterium","Th1 vs. Naive CD4+",0.313969983904254,"+","+ Pseudoramibacter_Eubacterium","Genus",0.000187632728986897,2007
"1823","s__pullicaecorum6","g__Butyricicoccus","Th1 vs. Naive CD4+",0.335479533554158,"+","+ Butyricicoccus","Genus",0.0018640278683536,1855
"1824","s__ramosum3","g__Clostridium","Th1 vs. Naive CD4+",0.377334241476339,"+","+ Clostridium","Genus",0.000693526391593908,2687
"1825","s__ramosum3","g__Clostridium","Th1 vs. Naive CD4+",0.323225070187991,"+","+ Clostridium","Genus",0.000227417156897527,2687
"1826","g__Anaerotruncus2","g__Anaerotruncus","Th1 vs. Naive CD4+",0.31839479746959,"-","- Anaerotruncus","Genus",-0.000156567688492756,1607
"1827","s__prausnitzii54","g__Faecalibacterium","Th1 vs. Naive CD4+",0.323552958104221,"+","+ Faecalibacterium","Genus",9.52709465916979e-05,1487
"1828","s__formicilis20","g__Gemmiger","Th1 vs. Naive CD4+",0.333232320831347,"-","- Gemmiger","Genus",-0.000240387468058154,1431
"1829","s__flavefaciens6","g__Ruminococcus","Th1 vs. Naive CD4+",0.346623834543531,"-","- Ruminococcus","Genus",-0.000251006614434533,1351
"1830","g__Oscillospira102","g__Oscillospira","Th1 vs. Naive CD4+",0.330050790720838,"+","+ Oscillospira","Genus",0.000150597781878822,1043
"1831","g__Coprococcus41","g__Coprococcus","Th1 vs. Naive CD4+",0.33940651680927,"+","+ Coprococcus","Genus",0.00020424099911157,809
"1832","g__Lachnospira27","g__Lachnospira","Th1 vs. Naive CD4+",0.325753880525874,"+","+ Lachnospira","Genus",0.00013974027408716,722
"1833","g__Anaerostipes14","g__Anaerostipes","Th1 vs. Naive CD4+",0.32748485098634,"-","- Anaerostipes","Genus",-0.000176218171765858,647
"1834","g__Dorea35","g__Dorea","Th1 vs. Naive CD4+",0.326580005532342,"+","+ Dorea","Genus",0.000124088250405154,85
"1835","g__Blautia26","g__Blautia","Th1 vs. Naive CD4+",0.414310464826752,"+","+ Blautia","Genus",0.00050692804362026,535
"1836","s__flavefaciens6","g__Ruminococcus","Th1 vs. Naive CD4+",0.337280367828582,"-","- Ruminococcus","Genus",-0.000957749656556604,1351
"1837","g__Roseburia17","g__Roseburia","Th1 vs. Naive CD4+",0.331279208575486,"-","- Roseburia","Genus",-0.000164537363762561,390
"1838","g__Shuttleworthia3","g__Shuttleworthia","Th1 vs. Naive CD4+",0.32948884908957,"+","+ Shuttleworthia","Genus",0.00256959035640342,308
"1839","g__Lachnobacterium4","g__Lachnobacterium","Th1 vs. Naive CD4+",0.323894001412779,"-","- Lachnobacterium","Genus",-0.000945949115999929,301
"1840","g__[Ruminococcus]7","g__[Ruminococcus]","Th1 vs. Naive CD4+",0.366447194545598,"-","- [Ruminococcus]","Genus",-0.000480369147629284,603
"1841","s__ramosum3","g__Clostridium","Th1 vs. Naive CD4+",0.443594974517063,"+","+ Clostridium","Genus",0.000595051605154057,2687
"1842","s__indoligenes1","g__Moryella","Th1 vs. Naive CD4+",0.324982699185797,"+","+ Moryella","Genus",0.00529190709232638,214
"1843","s__muciniphila2","g__Akkermansia","Treg vs. Naive CD4+",0.317634440476152,"-","- Akkermansia","Genus",-0.000115306492811153,4025
"1844","g__[Prevotella]8","g__[Prevotella]","Treg vs. Naive CD4+",0.315459268657839,"+","+ [Prevotella]","Genus",9.33950234414465e-05,4000
"1845","s__copri5","g__Prevotella","Treg vs. Naive CD4+",0.309752407361174,"+","+ Prevotella","Genus",2.27109800507576e-05,3894
"1846","g__Paraprevotella9","g__Paraprevotella","Treg vs. Naive CD4+",0.316814672126269,"-","- Paraprevotella","Genus",-0.000106022860331728,3840
"1847","g__Porphyromonas27","g__Porphyromonas","Treg vs. Naive CD4+",0.311025223069959,"-","- Porphyromonas","Genus",-3.51699614337957e-05,3643
"1848","g__Butyricimonas21","g__Butyricimonas","Treg vs. Naive CD4+",0.314519524449447,"+","+ Butyricimonas","Genus",8.24031024357979e-05,3789
"1849","g__Odoribacter6","g__Odoribacter","Treg vs. Naive CD4+",0.310023594359297,"+","+ Odoribacter","Genus",2.4118025260679e-05,3781
"1850","s__distasonis3","g__Parabacteroides","Treg vs. Naive CD4+",0.31632835523966,"-","- Parabacteroides","Genus",-0.000101543462886935,3767
"1851","s__mizutaii2","g__Sphingobacterium","Treg vs. Naive CD4+",0.310812834156032,"+","+ Sphingobacterium","Genus",3.3574080031116e-05,3623
"1852","g__Chryseobacterium4","g__Chryseobacterium","Treg vs. Naive CD4+",0.308815185805834,"-","- Chryseobacterium","Genus",-6.03789721625248e-06,3590
"1853","s__massiliensis1","g__Alistipes","Treg vs. Naive CD4+",0.313013072525285,"+","+ Alistipes","Genus",6.47817813381954e-05,3544
"1854","g__Bacteroides71","g__Bacteroides","Treg vs. Naive CD4+",0.322790956260767,"-","- Bacteroides","Genus",-0.000155287647614325,3444
"1855","g__Bilophila1","g__Bilophila","Treg vs. Naive CD4+",0.314189378446159,"+","+ Bilophila","Genus",8.10748437201373e-05,3409
"1856","g__Desulfovibrio11","g__Desulfovibrio","Treg vs. Naive CD4+",0.312616267598518,"-","- Desulfovibrio","Genus",-6.06879102734138e-05,3381
"1857","g__Sphingomonas1","g__Sphingomonas","Treg vs. Naive CD4+",0.310407482127916,"+","+ Sphingomonas","Genus",2.89514497101955e-05,3354
"1858","s__diminuta4","g__Brevundimonas","Treg vs. Naive CD4+",0.309066759966643,"+","+ Brevundimonas","Genus",7.89062450797774e-06,3311
"1859","s__acidaminiphila2","g__Stenotrophomonas","Treg vs. Naive CD4+",0.31358062716891,"-","- Stenotrophomonas","Genus",-7.24863150803354e-05,3283
"1860","g__Pseudoxanthomonas1","g__Pseudoxanthomonas","Treg vs. Naive CD4+",0.310506638191093,"+","+ Pseudoxanthomonas","Genus",3.06195981582679e-05,3281
"1861","s__fragi1","g__Pseudomonas","Treg vs. Naive CD4+",0.308125137300795,"-","- Pseudomonas","Genus",-1.38822139494512e-06,3264
"1862","g__Achromobacter2","g__Achromobacter","Treg vs. Naive CD4+",0.308343731231841,"+","+ Achromobacter","Genus",2.86450414237818e-06,3233
"1863","g__Sutterella31","g__Sutterella","Treg vs. Naive CD4+",0.311671856607972,"-","- Sutterella","Genus",-5.07209386653307e-05,3187
"1864","g__Oxalobacter1","g__Oxalobacter","Treg vs. Naive CD4+",0.312244576949859,"+","+ Oxalobacter","Genus",5.67501486225286e-05,3208
"1865","s__bryophila1","g__Burkholderia","Treg vs. Naive CD4+",0.310213491389931,"+","+ Burkholderia","Genus",2.6953508914689e-05,3152
"1866","g__Succinivibrio1","g__Succinivibrio","Treg vs. Naive CD4+",0.311781765048034,"-","- Succinivibrio","Genus",-5.14099914565238e-05,3139
"1867","s__marcescens2","g__Serratia","Treg vs. Naive CD4+",0.310606641872868,"+","+ Serratia","Genus",3.11174284107724e-05,3113
"1868","s__influenzae1","g__Haemophilus","Treg vs. Naive CD4+",0.31488100168102,"-","- Haemophilus","Genus",-8.70180455940894e-05,3095
"1869","g__Acinetobacter3","g__Acinetobacter","Treg vs. Naive CD4+",0.311894525067576,"+","+ Acinetobacter","Genus",5.30457005821874e-05,3078
"1870","g__Methanobrevibacter2","g__Methanobrevibacter","Treg vs. Naive CD4+",0.316565950114472,"-","- Methanobrevibacter","Genus",-0.000103581609884203,3043
"1871","g__Holdemania2","g__Holdemania","Treg vs. Naive CD4+",0.325034008689845,"-","- Holdemania","Genus",-0.000182953171167504,3008
"1872","g__cc_1154","g__cc_115","Treg vs. Naive CD4+",0.308495305862056,"+","+ cc_115","Genus",3.3306100650608e-06,2989
"1873","s__biforme11","g__[Eubacterium]","Treg vs. Naive CD4+",0.330491411647661,"+","+ [Eubacterium]","Genus",0.000319627933294278,2978
